10,SCADA
*
*------------------------------------------------------------------------------*
*  Creation Date/Time:  Tue Sep 28 15:19:22 2021
*------------------------------------------------------------------------------*
5,ANALOG,5,3,4,94,8
*,record,pStation,Key,Name,SystemTimeSec,Quality,
,341,9,"03009030","1_TDPT2_RCIP21_MVAR",1632822556,0,
,342,9,"03009031","13_XFMR_P_T3_OLTC",1632815236,0,
,343,9,"03009032","1_TDPT2_RCIP22_MW",1632822535,0,
,344,9,"03009033","1_TDPT2_RCIP22_MVAR",1632822476,0,
,345,9,"03009034","2_JMDG4_TDPT21_MW",1632744022,4,
,346,9,"03009035","2_JMDG4_TDPT21_MVAR",1632744022,4,
,347,9,"03009036","2_JMDG4_TDPT22_MW",1632744022,4,
,348,9,"03009037","2_JMDG4_TDPT22_MVAR",1632744022,4,
,349,10,"03010001","2_HNDP2_SHPM21_MW",1553101868,0,
,350,10,"03010002","2_HNDP2_SHPM21_MVAR",1553101868,0,
,351,10,"03010003","2_HNDP2_SHPM22_MW",1553101868,0,
,352,10,"03010004","2_HNDP2_SHPM22_MVAR",1553101868,0,
,353,10,"03010005","2_HNDP2_GLPM21_MW",1553101868,0,
,354,10,"03010006","2_HNDP2_GLPM21_MVAR",1553101868,0,
,355,10,"03010007","2_HNDP2_GLPM22_MW",1553101868,0,
,356,10,"03010008","2_HNDP2_GLPM22_MVAR",1553101868,0,
,357,10,"03010009","2_B1_KV",1553101868,0,
,358,10,"03010010","2_B1_HZ",1553101868,0,
,359,10,"03010011","2_B2_KV",1553101868,0,
,360,10,"03010012","2_B2_HZ",1553101868,0,
,361,10,"03010013","21_XFMR_S_T1_MW",1553101868,0,
,362,10,"03010014","21_XFMR_S_T1_MVAR",1553101868,0,
,363,10,"03010015","21_XFMR_P_T1_OLTC",1553101868,0,
,364,10,"03010016","21_XFMR_S_T2_MW",1553101868,0,
,365,10,"03010017","21_XFMR_S_T2_MVAR",1553101868,0,
,366,10,"03010018","21_XFMR_P_T2_OLTC",1553101868,0,
,367,10,"03010019","21_XFMR_S_T3_MW",1553101868,0,
,368,10,"03010020","21_XFMR_S_T3_MVAR",1553101868,0,
,369,10,"03010021","21_XFMR_P_T3_OLTC",1553101868,0,
,370,10,"03010022","1_B1_KV",1553101868,0,
,371,10,"03010023","1_B1_HZ",1553101868,0,
,372,10,"03010024","13_XFMR_P_T1_MW",1553101868,0,
,373,10,"03010025","13_XFMR_P_T1_MVAR",1553101868,0,
,374,10,"03010026","13_XFMR_P_T1_OLTC",1553101868,0,
,375,10,"03010027","13_XFMR_P_T2_MW",1553101868,0,
,376,10,"03010028","13_XFMR_P_T2_MVAR",1553101868,0,
,377,10,"03010029","13_XFMR_P_T2_OLTC",1553101868,0,
,378,10,"03010030","13_XFMR_P_T3_MW",1553101868,0,
,379,10,"03010031","13_XFMR_P_T3_MVAR",1553101868,0,
,380,10,"03010032","13_XFMR_P_T3_OLTC",1553101868,0,
,381,10,"03010033","1_HNDP2_PTPY1_MW",1553101868,0,
,382,10,"03010034","1_HNDP2_PTPY1_MVAR",1553101868,0,
,383,10,"03010035","1_HNDP2_FSLR1_MW",1553101868,0,
,384,10,"03010036","1_HNDP2_FSLR1_MVAR",1553101868,0,
,385,10,"03010037","1_HNDP2_TMKT12_MW",1553101868,0,
,386,10,"03010038","1_HNDP2_TMKT12_MVAR",1553101868,0,
,387,10,"03010039","1_HNDP2_TMKT11_MW",1553101868,0,
,388,10,"03010040","1_HNDP2_TMKT11_MVAR",1553101868,0,
,389,10,"03010041","1_HNDP2_ARHI1_MW",1553101868,0,
,390,10,"03010042","1_HNDP2_ARHI1_MVAR",1553101868,0,
,391,10,"03010043","1_HNDP2_JMBD1_MW",1553101868,0,
,392,10,"03010044","1_HNDP2_JMBD1_MVAR",1553101868,0,
,393,10,"03010045","1_HNDP2_HNDP1_MW",1632822490,0,
,394,10,"03010046","1_HNDP2_HNDP1_MVAR",1632822510,0,
,395,10,"03010047","1_HNDP2_DMVM1_MW",1632822145,0,
,396,10,"03010048","1_HNDP2_DMVM1_MVAR",1632822510,0,
,397,10,"03010049","13_XFMR_P_T4_MW",1632822515,0,
,398,10,"03010050","13_XFMR_P_T4_MVAR",1632822515,0,
,399,10,"03010051","13_XFMR_P_T4_OLTC",1632822515,0,
,400,10,"03010052","13_XFMR_P_T5_MW",1632822515,0,
,401,10,"03010053","13_XFMR_P_T5_MVAR",1632822515,0,
,402,10,"03010054","13_XFMR_P_T5_OLTC",1632822515,0,
,403,10,"03010055","1_B2_KV",1632822510,0,
,404,10,"03010056","1_B2_HZ",1632822510,0,
,405,10,"03010057","1_B3_KV",1632822510,0,
,406,10,"03010058","1_B3_HZ",1632822510,0,
,407,10,"03010059","3_B1_KV",1632822510,0,
,408,10,"03010060","3_B1_HZ",1632822510,0,
