10,SCADA
*
*------------------------------------------------------------------------------*
*  Creation Date/Time:  Tue Sep 28 15:19:23 2021
*------------------------------------------------------------------------------*
4,STATUS,5,3,4,83,8
*,record,pStation,Key,Name,SystemTimeSec,Quality,
,377,9,"01009037","2_JMDG4_TDPT21_20689A",1632744043,4,
,378,9,"01009038","2_JMDG4_TDPT21_20652",1632744043,4,
,379,9,"01009039","2_JMDG4_TDPT21_20689L",1632744043,4,
,380,9,"01009040","2_BRPL2_TDPT2_20389L",1632744043,4,
,381,9,"01009041","1_KMKT1_TDPT2_10389L",1632744043,4,
,382,9,"01009042","1_RTKM1_TDPT2_10589L",1632744043,4,
,383,9,"01009043","1_KDPR2_TDPT2_10489L",1632744043,4,
,384,11,"01011001","2_UVKA4_VJKR21_20189A",1632744033,0,
,385,11,"01011002","2_UVKA4_VJKR21_20189B",1632744033,0,
,386,11,"01011003","2_UVKA4_VJKR21_20189C",1632744033,0,
,387,11,"01011004","2_UVKA4_VJKR21_20152",1632744033,0,
,388,11,"01011005","2_UVKA4_VJKR21_20189L",1632744033,0,
,389,11,"01011006","2_UVKA4_VJKR22_20289A",1632744033,0,
,390,11,"01011007","2_UVKA4_VJKR22_20289B",1632744033,0,
,391,11,"01011008","2_UVKA4_VJKR22_20289C",1632744033,0,
,392,11,"01011009","2_UVKA4_VJKR22_20252",1632744033,0,
,393,11,"01011010","2_UVKA4_VJKR22_20289L",1632744033,0,
,394,11,"01011011","2_UVKA4_BMPL21_20389A",1632744033,0,
,395,11,"01011012","2_UVKA4_BMPL21_20389B",1632744033,0,
,396,11,"01011013","2_UVKA4_BMPL21_20389C",1632744033,0,
