10,SCADA
*
*------------------------------------------------------------------------------*
*  Creation Date/Time:  Thu Feb 17 09:00:00 2022
*------------------------------------------------------------------------------*
5,ANALOG,5,3,4,94,8,20
*,record,pStation,Key,Name,SystemTimeSec,Quality,Value,
,328,9,"03009017","13_XFMR_P_T3_MW",1645068576,0,21.44228,
,329,9,"03009018","13_XFMR_P_T3_MVAR",1645068395,0,10.90435,
,330,9,"03009019","13_XFMR_P_T2_MW",1645068456,0,8.917727,
,331,9,"03009020","13_XFMR_P_T2_MVAR",1645068395,0,21.04361,
,332,9,"03009021","2_B1_KV",1645050375,1,3.296898,
,333,9,"03009022","TDPT2_AT Frequency",1645068576,0,50.0636,
,334,9,"03009023","1_B1_KV",1645068576,0,131.4596,
,335,9,"03009024","1_B1_HZ",1645068576,0,50.0028,
,336,9,"03009025","2_TDPT2_RCIP2_MW",1645058796,0,-0.1189343,
,337,9,"03009026","2_TDPT2_RCIP2_MVAR",1645067976,0,-3.823755,
,338,9,"03009027","13_XFMR_P_T1_OLTC",1645068336,0,6.961837,
,339,9,"03009028","13_XFMR_P_T2_OLTC",1645067916,0,6.296874,
,340,9,"03009029","1_TDPT2_RCIP21_MW",1645068576,0,1.131578,
,341,9,"03009030","1_TDPT2_RCIP21_MVAR",1645068576,0,-3.107513,
,342,9,"03009031","13_XFMR_P_T3_OLTC",1645064436,0,1.067952,
,343,9,"03009032","1_TDPT2_RCIP22_MW",1645014605,4,-0.992313,
,344,9,"03009033","1_TDPT2_RCIP22_MVAR",1645068456,0,-0.06156222,
,345,9,"03009034","2_JMDG4_TDPT21_MW",1644025497,4,-40,
,346,9,"03009035","2_JMDG4_TDPT21_MVAR",1644025497,4,0,
,347,9,"03009036","2_JMDG4_TDPT22_MW",1644025497,4,-40,
,348,9,"03009037","2_JMDG4_TDPT22_MVAR",1644025497,4,0,
,349,10,"03010001","2_HNDP2_SHPM21_MW",1553101868,0,-167.9919,
,350,10,"03010002","2_HNDP2_SHPM21_MVAR",1553101868,0,-112.7304,
,351,10,"03010003","2_HNDP2_SHPM22_MW",1553101868,0,-2.070266,
,352,10,"03010004","2_HNDP2_SHPM22_MVAR",1553101868,0,112.7305,
,353,10,"03010005","2_HNDP2_GLPM21_MW",1553101868,0,2.070564,
,354,10,"03010006","2_HNDP2_GLPM21_MVAR",1553101868,0,-170.6168,
,355,10,"03010007","2_HNDP2_GLPM22_MW",1553101868,0,-114.4918,
